subjectID,first_second_session,combination_of_trials,inserted_position,first_target,second_target,order_of_stimulus,first_event,second_event,third_event,subject,date,subjects'_age,gender,c1,c2,c3,c4,c5,c6,c7,c8,c9,retention_task,age
19,2,3,#9,0,6,8,badminton,crepe,,19,20220722,22,F,0,0,0,0,0,1,0,0,0,2,adults
19,2,3,#9,6,7,9,orange,violin,saxophone,19,20220722,22,F,0,0,0,0,0,1,1,0,0,2,adults
19,2,3,#6,5,9,10,tambourine,chocolate parfait,keyboard harmonica,19,20220722,22,F,0,0,0,0,1,0,0,0,0,1,adults
19,2,3,#6,6,7,11,cymbal,handbell,pop corn,19,20220722,22,F,0,0,0,0,0,1,0,0,0,1,adults
19,2,3,#9,4,7,12,chiffon cake,electric guitar,table tennis,19,20220722,22,F,0,0,0,1,0,0,1,0,0,2,adults
20,1,3,#6,6,8,1,umbrella,soccer ball,melon soda float,20,20220723,21,M,0,0,0,0,0,1,0,0,0,1,adults
20,1,3,#9,6,7,2,orange,violin,saxophone,20,20220723,21,M,0,0,0,0,0,1,1,0,0,2,adults
20,1,3,#9,0,7,3,baseball,ice cream,,20,20220723,21,M,1,1,1,1,1,1,1,1,1,2,adults
20,1,3,#9,4,8,4,acoustic guitar,popper,meat,20,20220723,21,M,0,0,0,0,0,0,0,1,0,2,adults
20,1,3,#6,5,7,5,pizza,cap,tuba,20,20220723,21,M,0,0,0,0,1,0,0,0,0,1,adults
20,1,3,#9,5,7,6,corn,balloon,cheerleader,20,20220723,21,M,1,1,1,1,1,1,1,1,1,2,adults
20,1,3,#6,5,9,7,tambourine,chocolate parfait,keyboard harmonica,20,20220723,21,M,0,0,0,0,1,0,0,0,0,1,adults
20,1,3,#6,6,9,8,hamburger,tennis,trumpet,20,20220723,21,M,0,0,0,0,0,1,0,0,0,1,adults
20,1,3,#9,0,6,9,badminton,crepe,,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
20,1,3,#6,6,7,10,cymbal,handbell,pop corn,20,20220723,21,M,0,0,0,0,0,1,0,0,0,1,adults
20,1,3,#9,4,7,11,chiffon cake,electric guitar,table tennis,20,20220723,21,M,1,1,1,1,1,1,1,1,1,2,adults
20,1,3,#9,0,4,12,basketball,watermelon,,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
20,2,3,#9,0,5,1,acoustic guitar,meat,,20,20220723,21,M,1,1,1,1,1,1,1,1,1,2,adults
20,2,3,#6,5,8,2,soccer ball,melon soda float,table tennis,20,20220723,21,M,0,0,0,0,1,0,0,0,0,1,adults
20,2,3,#9,5,8,3,watermelon,balloon,handbell,20,20220723,21,M,0,0,0,0,0,0,0,1,0,2,adults
20,2,3,#6,4,8,4,umbrella,baseball,crepe,20,20220723,21,M,0,0,0,0,0,1,0,0,0,1,adults
20,2,3,#9,5,9,5,pop corn,cymbal,basketball,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
20,2,3,#9,0,9,6,electric guitar,chiffon cake,,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
20,2,3,#9,6,8,7,orange,popper,tennis,20,20220723,21,M,0,0,0,0,0,0,0,1,0,2,adults
20,2,3,#6,4,9,8,cap,ice cream,tuba,20,20220723,21,M,0,0,0,0,0,1,0,0,0,1,adults
20,2,3,#9,0,8,9,violin,corn,,20,20220723,21,M,0,0,0,0,0,0,0,1,0,2,adults
20,2,3,#9,6,9,10,badminton,flute,pizza,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
20,2,3,#6,4,7,11,saxophone,cheerleader,hamburger,20,20220723,21,M,0,0,0,0,0,1,0,0,0,2,adults
20,2,3,#9,4,9,12,chocolate parfait,keyboard harmonica,tambourine,20,20220723,21,M,0,0,0,0,0,0,0,0,1,2,adults
21,1,3,#6,6,9,1,hamburger,tennis,trumpet,21,20220723,20,F,0,0,0,0,0,1,0,0,0,1,adults
21,1,3,#9,0,7,2,baseball,ice cream,,21,20220723,20,F,0,0,0,0,0,0,1,0,0,2,adults
21,1,3,#9,4,8,3,acoustic guitar,popper,meat,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,1,3,#9,0,6,4,badminton,crepe,,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,1,3,#6,6,7,5,cymbal,handbell,pop corn,21,20220723,20,F,0,0,0,0,0,1,0,0,0,1,adults
21,1,3,#6,6,8,6,umbrella,soccer ball,melon soda float,21,20220723,20,F,0,0,0,0,0,1,0,0,0,1,adults
21,1,3,#9,5,7,7,corn,balloon,cheerleader,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,1,3,#6,5,9,8,tambourine,chocolate parfait,keyboard harmonica,21,20220723,20,F,0,0,0,0,1,0,0,0,0,1,adults
21,1,3,#9,6,7,9,orange,violin,saxophone,21,20220723,20,F,0,0,0,0,0,1,1,0,0,2,adults
21,1,3,#6,5,7,10,pizza,cap,tuba,21,20220723,20,F,0,0,0,0,1,0,0,0,0,1,adults
21,1,3,#9,0,4,11,basketball,watermelon,,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,1,3,#9,4,7,12,chiffon cake,electric guitar,table tennis,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,2,3,#9,0,9,1,electric guitar,chiffon cake,,21,20220723,20,F,0,0,0,0,0,0,0,0,1,2,adults
21,2,3,#9,6,8,2,orange,popper,tennis,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,2,3,#6,4,8,3,umbrella,baseball,crepe,21,20220723,20,F,0,0,0,0,0,1,0,0,0,1,adults
21,2,3,#9,5,8,4,watermelon,balloon,handbell,21,20220723,20,F,0,0,0,0,0,0,0,1,0,2,adults
21,2,3,#9,6,9,5,badminton,flute,pizza,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,2,3,#9,5,9,6,pop corn,cymbal,basketball,21,20220723,20,F,0,0,0,0,0,0,0,0,1,2,adults
21,2,3,#6,4,9,7,cap,ice cream,tuba,21,20220723,20,F,0,0,0,1,0,0,0,0,0,1,adults
21,2,3,#9,0,8,8,violin,corn,,21,20220723,20,F,0,0,0,0,0,0,0,1,0,2,adults
21,2,3,#9,4,9,9,chocolate parfait,keyboard harmonica,tambourine,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,2,3,#9,0,5,10,acoustic guitar,meat,,21,20220723,20,F,1,1,1,1,1,1,1,1,1,2,adults
21,2,3,#6,5,8,11,soccer ball,melon soda float,table tennis,21,20220723,20,F,0,0,0,0,1,0,0,0,0,1,adults
21,2,3,#6,4,7,12,saxophone,cheerleader,hamburger,21,20220723,20,F,0,0,0,0,0,1,0,0,0,1,adults
22,1,3,#9,6,9,1,badminton,flute,pizza,22,20220725,24,M,0,0,0,0,0,1,0,0,1,2,adults
22,1,3,#6,4,7,2,saxophone,cheerleader,hamburger,22,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
22,1,3,#6,5,8,3,soccer ball,melon soda float,table tennis,22,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
22,1,3,#9,5,8,4,watermelon,balloon,handbell,22,20220725,24,M,0,0,0,0,1,0,0,1,0,2,adults
22,1,3,#9,4,9,5,chocolate parfait,keyboard harmonica,tambourine,22,20220725,24,M,0,0,0,1,0,0,0,0,1,2,adults
22,1,3,#9,0,8,6,violin,corn,,22,20220725,24,M,0,0,0,0,0,0,0,1,0,2,adults
22,1,3,#6,4,9,7,cap,ice cream,tuba,22,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
22,1,3,#9,6,8,8,orange,popper,tennis,22,20220725,24,M,0,0,0,0,0,1,0,1,0,2,adults
22,1,3,#9,0,9,9,electric guitar,chiffon cake,,22,20220725,24,M,0,0,0,0,0,0,0,0,1,2,adults
22,1,3,#9,5,9,10,pop corn,cymbal,basketball,22,20220725,24,M,0,0,0,0,1,0,0,0,1,2,adults
22,1,3,#6,4,8,11,umbrella,baseball,crepe,22,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
22,1,3,#9,0,5,12,acoustic guitar,meat,,22,20220725,24,M,0,0,0,0,1,0,0,0,0,2,adults
22,2,3,#6,6,9,1,hamburger,tennis,trumpet,22,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
22,2,3,#9,0,7,2,baseball,ice cream,,22,20220725,24,M,0,0,0,0,0,0,1,0,0,2,adults
22,2,3,#9,6,7,3,orange,violin,saxophone,22,20220725,24,M,0,0,0,0,0,1,1,0,0,2,adults
22,2,3,#6,5,9,4,tambourine,chocolate parfait,keyboard harmonica,22,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
22,2,3,#9,4,8,5,acoustic guitar,popper,meat,22,20220725,24,M,0,0,0,1,0,0,0,1,0,2,adults
22,2,3,#6,6,8,6,umbrella,soccer ball,melon soda float,22,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
22,2,3,#9,0,4,7,basketball,watermelon,,22,20220725,24,M,0,0,0,1,0,0,0,0,0,2,adults
22,2,3,#9,4,7,8,chiffon cake,electric guitar,table tennis,22,20220725,24,M,0,0,0,1,0,0,1,0,0,2,adults
22,2,3,#6,6,7,9,cymbal,handbell,pop corn,22,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
22,2,3,#9,0,6,10,badminton,crepe,,22,20220725,24,M,0,0,0,0,0,1,0,0,0,2,adults
22,2,3,#9,5,7,11,corn,balloon,cheerleader,22,20220725,24,M,0,0,0,0,1,0,1,0,0,2,adults
22,2,3,#6,5,7,12,pizza,cap,tuba,22,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
23,1,3,#9,0,7,1,baseball,ice cream,,23,20220725,22,F,0,0,0,0,0,0,1,0,0,2,adults
23,1,3,#6,6,7,2,cymbal,handbell,pop corn,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,1,3,#6,5,7,3,pizza,cap,tuba,23,20220725,22,F,0,0,0,0,1,0,0,0,0,1,adults
23,1,3,#9,0,4,4,basketball,watermelon,,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,1,3,#6,6,8,5,umbrella,soccer ball,melon soda float,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,1,3,#9,4,8,6,acoustic guitar,popper,meat,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,1,3,#9,4,7,7,chiffon cake,electric guitar,table tennis,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,1,3,#9,5,7,8,corn,balloon,cheerleader,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,1,3,#6,5,9,9,tambourine,chocolate parfait,keyboard harmonica,23,20220725,22,F,0,0,0,0,1,0,0,0,0,1,adults
23,1,3,#6,6,9,10,hamburger,tennis,trumpet,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,1,3,#9,0,6,11,badminton,crepe,,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,1,3,#9,6,7,12,orange,violin,saxophone,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#9,0,8,1,violin,corn,,23,20220725,22,F,0,0,0,0,0,0,0,1,0,2,adults
23,2,3,#9,6,9,2,badminton,flute,pizza,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#9,5,9,3,pop corn,cymbal,basketball,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#6,4,8,4,umbrella,baseball,crepe,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,2,3,#9,5,8,5,watermelon,balloon,handbell,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#6,5,8,6,soccer ball,melon soda float,table tennis,23,20220725,22,F,0,0,0,0,1,0,0,0,0,1,adults
23,2,3,#9,0,5,7,acoustic guitar,meat,,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#6,4,9,8,cap,ice cream,tuba,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,2,3,#6,4,7,9,saxophone,cheerleader,hamburger,23,20220725,22,F,0,0,0,0,0,1,0,0,0,1,adults
23,2,3,#9,0,9,10,electric guitar,chiffon cake,,23,20220725,22,F,0,0,0,0,0,0,0,0,1,2,adults
23,2,3,#9,6,8,11,orange,popper,tennis,23,20220725,22,F,1,1,1,1,1,1,1,1,1,2,adults
23,2,3,#9,4,9,12,chocolate parfait,keyboard harmonica,tambourine,23,20220725,22,F,0,0,0,0,0,0,0,0,1,2,adults
24,1,3,#9,0,4,1,basketball,watermelon,,24,20220725,24,M,0,0,0,1,0,0,0,0,0,2,adults
24,1,3,#6,5,7,2,pizza,cap,tuba,24,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
24,1,3,#9,4,8,3,acoustic guitar,popper,meat,24,20220725,24,M,0,0,0,1,0,0,0,1,0,2,adults
24,1,3,#9,0,7,4,baseball,ice cream,,24,20220725,24,M,0,0,0,0,0,0,1,0,0,2,adults
24,1,3,#9,6,7,5,orange,violin,saxophone,24,20220725,24,M,0,0,0,0,0,1,1,0,0,2,adults
24,1,3,#6,6,8,6,umbrella,soccer ball,melon soda float,24,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
24,1,3,#6,6,7,7,cymbal,handbell,pop corn,24,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
24,1,3,#9,4,7,8,chiffon cake,electric guitar,table tennis,24,20220725,24,M,0,0,0,1,0,0,1,0,0,2,adults
24,1,3,#6,6,9,9,hamburger,tennis,trumpet,24,20220725,24,M,0,0,0,0,0,1,0,0,0,1,adults
24,1,3,#9,0,6,10,badminton,crepe,,24,20220725,24,M,0,0,0,0,0,1,0,0,0,2,adults
24,1,3,#9,5,7,11,corn,balloon,cheerleader,24,20220725,24,M,0,0,0,0,1,0,1,0,0,2,adults
24,1,3,#6,5,9,12,tambourine,chocolate parfait,keyboard harmonica,24,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
24,2,3,#9,6,9,1,badminton,flute,pizza,24,20220725,24,M,0,0,0,0,0,1,0,0,1,2,adults
24,2,3,#6,4,7,2,saxophone,cheerleader,hamburger,24,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
24,2,3,#9,4,9,3,chocolate parfait,keyboard harmonica,tambourine,24,20220725,24,M,0,0,0,1,0,0,0,0,1,2,adults
24,2,3,#9,0,5,4,acoustic guitar,meat,,24,20220725,24,M,0,0,0,0,1,0,0,0,0,2,adults
24,2,3,#6,5,8,5,soccer ball,melon soda float,table tennis,24,20220725,24,M,0,0,0,0,1,0,0,0,0,1,adults
24,2,3,#9,5,9,6,pop corn,cymbal,basketball,24,20220725,24,M,0,0,0,0,1,0,0,0,1,2,adults
24,2,3,#6,4,9,7,cap,ice cream,tuba,24,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
24,2,3,#9,0,8,8,violin,corn,,24,20220725,24,M,0,0,0,0,0,0,0,1,0,2,adults
24,2,3,#6,4,8,9,umbrella,baseball,crepe,24,20220725,24,M,0,0,0,1,0,0,0,0,0,1,adults
24,2,3,#9,5,8,10,watermelon,balloon,handbell,24,20220725,24,M,0,0,0,0,1,0,0,1,0,2,adults
24,2,3,#9,0,9,11,electric guitar,chiffon cake,,24,20220725,24,M,0,0,0,0,0,0,0,0,1,2,adults
24,2,3,#9,6,8,12,orange,popper,tennis,24,20220725,24,M,0,0,0,0,0,1,0,1,0,2,adults
25,1,2,#9,6,8,1,crepe,tambourine,umbrella,25,20220726,20,F,0,0,0,0,0,1,0,1,0,2,adults
25,1,2,#6,5,8,2,violin,basketball,watermelon,25,20220726,20,F,0,0,0,0,1,0,0,0,0,1,adults
25,1,2,#9,6,9,3,soccer ball,electric guitar,melon soda float,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,1,2,#6,4,9,4,cymbal,tennis,corn,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,1,2,#9,0,6,5,flute,pizza,,25,20220726,20,F,1,1,1,1,1,1,1,1,1,2,adults
25,1,2,#9,4,8,6,popper,orange,handbell,25,20220726,20,F,0,0,0,0,0,0,0,1,1,2,adults
25,1,2,#6,6,7,7,table tennis,chiffon cake,tuba,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,1,2,#9,0,5,8,saxophone,meat,,25,20220726,20,F,1,1,1,1,1,1,1,1,1,2,adults
25,1,2,#6,5,9,9,chocolate parfait,baseball,cap,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,1,2,#9,4,9,10,trumpet,pop corn,cheerleader,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,1,2,#9,0,9,11,ice cream,badminton,,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,1,2,#9,4,7,12,hamburger,balloon,acoustic guitar,25,20220726,20,F,0,0,0,0,0,0,0,1,1,2,adults
25,2,2,#9,0,4,1,tennis,meat,,25,20220726,20,F,1,1,1,1,1,1,1,1,1,2,adults
25,2,2,#6,5,7,2,crepe,keyboard harmonica,tuba,25,20220726,20,F,0,0,0,0,1,0,0,0,0,1,adults
25,2,2,#6,4,7,3,hamburger,saxophone,trumpet,25,20220726,20,F,1,1,1,1,1,1,0,0,0,1,adults
25,2,2,#9,6,7,4,badminton,baseball,ice cream,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,2,2,#6,4,8,5,corn,acoustic guitar,basketball,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,2,2,#6,6,8,6,table tennis,electric guitar,chiffon cake,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,2,2,#9,5,7,7,cheerleader,violin,orange,25,20220726,20,F,0,0,0,0,0,0,1,1,1,2,adults
25,2,2,#9,5,9,8,tambourine,chocolate parfait,cap,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,2,2,#9,0,7,9,balloon,pop corn,,25,20220726,20,F,0,0,0,0,0,0,0,0,1,2,adults
25,2,2,#6,6,9,10,soccer ball,pizza,umbrella,25,20220726,20,F,0,0,0,0,0,1,0,0,0,1,adults
25,2,2,#9,5,8,11,popper,watermelon,cymbal,25,20220726,20,F,0,0,0,0,0,0,0,1,0,2,adults
25,2,2,#9,0,8,12,melon soda float,flute,,25,20220726,20,F,0,0,0,0,0,0,0,1,0,2,adults
26,1,2,#9,6,7,1,badminton,baseball,ice cream,26,20220726,22,M,0,0,0,0,0,1,1,0,0,2,adults
26,1,2,#9,0,7,2,balloon,pop corn,,26,20220726,22,M,0,0,0,0,0,0,1,0,0,2,adults
26,1,2,#6,6,8,3,table tennis,electric guitar,chiffon cake,26,20220726,22,M,0,0,0,0,1,0,0,0,0,1,adults
26,1,2,#6,4,7,4,hamburger,saxophone,trumpet,26,20220726,22,M,0,0,0,0,0,1,0,0,0,1,adults
26,1,2,#6,5,7,5,crepe,keyboard harmonica,tuba,26,20220726,22,M,0,0,0,0,1,0,0,0,0,1,adults
26,1,2,#9,5,8,6,popper,watermelon,cymbal,26,20220726,22,M,0,0,0,0,0,0,0,1,0,2,adults
26,1,2,#9,5,9,7,tambourine,chocolate parfait,cap,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,1,2,#9,0,4,8,tennis,meat,,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,1,2,#6,6,9,9,soccer ball,pizza,umbrella,26,20220726,22,M,0,0,0,0,0,1,0,0,0,1,adults
26,1,2,#9,5,7,10,cheerleader,violin,orange,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,1,2,#9,0,8,11,melon soda float,flute,,26,20220726,22,M,0,0,0,0,0,0,0,1,0,2,adults
26,1,2,#6,4,8,12,corn,acoustic guitar,basketball,26,20220726,22,M,0,0,0,1,0,0,0,0,0,1,adults
26,2,2,#9,0,5,1,saxophone,meat,,26,20220726,22,M,0,0,0,0,1,0,0,0,0,2,adults
26,2,2,#6,6,7,2,table tennis,chiffon cake,tuba,26,20220726,22,M,0,0,0,0,0,1,0,0,0,1,adults
26,2,2,#9,4,9,3,trumpet,pop corn,cheerleader,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,2,2,#9,6,9,4,soccer ball,electric guitar,melon soda float,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,2,2,#6,5,8,5,violin,basketball,watermelon,26,20220726,22,M,0,0,0,0,1,0,0,0,0,1,adults
26,2,2,#9,0,6,6,flute,pizza,,26,20220726,22,M,0,0,0,0,0,1,0,0,0,2,adults
26,2,2,#9,4,8,7,popper,orange,handbell,26,20220726,22,M,0,0,0,0,0,0,0,1,0,2,adults
26,2,2,#6,5,9,8,chocolate parfait,baseball,cap,26,20220726,22,M,0,0,0,0,1,0,0,0,0,1,adults
26,2,2,#9,4,7,9,hamburger,balloon,acoustic guitar,26,20220726,22,M,0,0,0,0,0,0,1,0,0,2,adults
26,2,2,#9,0,9,10,ice cream,badminton,,26,20220726,22,M,0,0,0,0,0,0,0,0,1,2,adults
26,2,2,#6,4,9,11,cymbal,tennis,corn,26,20220726,22,M,0,0,0,1,0,0,0,0,0,1,adults
26,2,2,#9,6,8,12,crepe,tambourine,umbrella,26,20220726,22,M,0,0,0,0,0,0,0,1,0,2,adults
27,1,2,#9,4,7,1,hamburger,balloon,acoustic guitar,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#6,6,7,2,table tennis,chiffon cake,tuba,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
27,1,2,#9,4,9,3,trumpet,pop corn,cheerleader,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#9,0,9,4,ice cream,badminton,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#6,5,8,5,violin,basketball,watermelon,27,20220726,23,F,0,0,0,0,1,0,0,0,0,1,adults
27,1,2,#9,0,6,6,flute,pizza,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#9,4,8,7,popper,orange,handbell,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#6,5,9,8,chocolate parfait,baseball,cap,27,20220726,23,F,0,0,0,0,1,0,0,0,0,1,adults
27,1,2,#6,4,9,9,cymbal,tennis,corn,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
27,1,2,#9,6,9,10,soccer ball,electric guitar,melon soda float,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#9,0,5,11,saxophone,meat,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,1,2,#9,6,8,12,crepe,tambourine,umbrella,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#9,5,9,1,tambourine,chocolate parfait,cap,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#9,0,7,2,balloon,pop corn,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#6,5,7,3,crepe,keyboard harmonica,tuba,27,20220726,23,F,0,0,0,0,1,1,0,0,0,1,adults
27,2,2,#9,5,8,4,popper,watermelon,cymbal,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#9,0,8,5,melon soda float,flute,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#9,5,7,6,cheerleader,violin,orange,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#6,6,9,7,soccer ball,pizza,umbrella,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
27,2,2,#6,4,8,8,corn,acoustic guitar,basketball,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
27,2,2,#9,6,7,9,badminton,baseball,ice cream,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#9,0,4,10,tennis,meat,,27,20220726,23,F,0,0,0,0,0,0,0,0,1,2,adults
27,2,2,#6,6,8,11,table tennis,electric guitar,chiffon cake,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
27,2,2,#6,4,7,12,hamburger,saxophone,trumpet,27,20220726,23,F,0,0,0,0,0,1,0,0,0,1,adults
28,1,2,#9,6,7,1,badminton,baseball,ice cream,28,20220727,24,F,0,0,0,0,0,1,1,0,0,2,adults
28,1,2,#6,4,7,2,hamburger,saxophone,trumpet,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,1,2,#9,0,8,3,melon soda float,flute,,28,20220727,24,F,0,0,0,0,0,0,0,1,0,2,adults
28,1,2,#6,4,8,4,corn,acoustic guitar,basketball,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,1,2,#6,6,9,5,soccer ball,pizza,umbrella,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,1,2,#9,0,4,6,tennis,meat,,28,20220727,24,F,0,0,0,1,0,0,0,0,0,2,adults
28,1,2,#6,5,7,7,crepe,keyboard harmonica,tuba,28,20220727,24,F,0,0,0,0,1,0,0,0,0,1,adults
28,1,2,#9,5,8,8,popper,watermelon,cymbal,28,20220727,24,F,1,1,1,1,1,1,1,1,1,2,adults
28,1,2,#6,6,8,9,table tennis,electric guitar,chiffon cake,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,1,2,#9,0,7,10,balloon,pop corn,,28,20220727,24,F,0,0,0,0,0,0,1,0,0,2,adults
28,1,2,#9,5,9,11,tambourine,chocolate parfait,cap,28,20220727,24,F,0,0,0,0,0,0,0,0,1,2,adults
28,1,2,#9,5,7,12,cheerleader,violin,orange,28,20220727,24,F,1,1,1,1,1,1,1,1,1,2,adults
28,2,2,#9,0,5,1,saxophone,meat,,28,20220727,24,F,0,0,0,0,1,0,0,0,0,2,adults
28,2,2,#9,6,8,2,crepe,tambourine,umbrella,28,20220727,24,F,0,0,0,0,0,1,0,1,0,2,adults
28,2,2,#9,4,7,3,hamburger,balloon,acoustic guitar,28,20220727,24,F,0,0,0,1,0,0,1,0,0,2,adults
28,2,2,#6,6,7,4,table tennis,chiffon cake,tuba,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,2,2,#9,4,9,5,trumpet,pop corn,cheerleader,28,20220727,24,F,0,0,0,0,0,0,0,0,1,2,adults
28,2,2,#9,0,6,6,flute,pizza,,28,20220727,24,F,0,0,0,0,0,1,0,0,0,2,adults
28,2,2,#9,4,8,7,popper,orange,handbell,28,20220727,24,F,0,0,0,1,0,0,0,1,0,2,adults
28,2,2,#6,5,9,8,chocolate parfait,baseball,cap,28,20220727,24,F,0,0,0,0,1,0,0,0,0,1,adults
28,2,2,#6,5,8,9,violin,basketball,watermelon,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,2,2,#9,6,9,10,soccer ball,electric guitar,melon soda float,28,20220727,24,F,0,0,0,0,0,1,0,0,1,2,adults
28,2,2,#6,4,9,11,cymbal,tennis,corn,28,20220727,24,F,0,0,0,0,0,1,0,0,0,1,adults
28,2,2,#9,0,9,12,ice cream,badminton,,28,20220727,24,F,0,0,0,0,0,0,0,0,1,2,adults
29,1,3,#6,5,9,1,tambourine,chocolate parfait,keyboard harmonica,29,20220727,21,F,0,0,0,0,1,0,0,0,0,1,adults
29,1,3,#9,5,7,2,corn,balloon,cheerleader,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,1,3,#9,0,6,3,badminton,crepe,,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,1,3,#6,6,7,4,cymbal,handbell,pop corn,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,1,3,#9,0,7,5,baseball,ice cream,,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
